Age,Sex,Job,Credit amount,Duration,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Saving accounts_rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Credit Score,Risk Band
35,0,1,4380,18,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
45,0,3,6761,6,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
26,1,1,4280,30,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,487,D - High Risk
32,0,2,2325,24,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
23,0,1,1048,10,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
41,0,2,3160,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,451,D - High Risk
22,0,2,2483,24,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,306,D - High Risk
30,0,3,14179,39,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,487,D - High Risk
28,0,1,1797,13,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,300,D - High Risk
23,1,2,2511,15,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,310,D - High Risk
37,1,1,1274,12,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
26,0,2,5248,21,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
33,0,2,3029,15,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,435,D - High Risk
49,1,2,428,6,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
23,1,1,976,18,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
23,1,1,841,12,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,300,D - High Risk
25,1,2,5771,30,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,487,D - High Risk
55,0,2,1555,12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,300,D - High Risk
32,1,2,1285,24,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
74,0,0,1299,6,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,300,D - High Risk
39,0,2,1271,15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,300,D - High Risk
31,0,2,1393,24,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
35,0,2,691,12,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
59,1,2,5045,15,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
24,1,2,2124,18,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
24,0,1,2214,12,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
30,0,3,12680,21,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
27,0,2,2463,24,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,301,D - High Risk
40,0,1,1155,12,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
31,0,1,3108,30,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,447,D - High Risk
31,1,2,2901,10,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,405,D - High Risk
28,0,2,3617,12,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,486,D - High Risk
63,0,1,1655,12,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
26,1,2,2812,24,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,374,D - High Risk
25,1,3,8065,36,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,487,D - High Risk
36,0,3,3275,21,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,463,D - High Risk
52,0,2,2223,24,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
66,0,0,1480,12,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,300,D - High Risk
25,1,2,1371,24,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
37,0,2,3535,36,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,482,D - High Risk
25,1,2,3509,18,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,484,D - High Risk
38,0,3,5711,36,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
67,1,2,3872,18,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,486,D - High Risk
25,0,2,4933,39,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,487,D - High Risk
60,0,2,1940,24,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
31,0,1,1410,12,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,300,D - High Risk
23,1,1,836,12,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,300,D - High Risk
60,0,3,6468,20,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,487,D - High Risk
35,0,1,1941,18,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,300,D - High Risk
40,0,2,2675,22,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,342,D - High Risk
38,0,2,2751,48,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,339,D - High Risk
50,0,2,6224,48,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,487,D - High Risk
27,0,2,5998,40,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,487,D - High Risk
39,1,2,1188,21,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,300,D - High Risk
41,0,3,6313,24,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
27,0,2,1221,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
51,0,2,2892,24,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,379,D - High Risk
32,0,2,3062,24,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,430,D - High Risk
22,1,2,2301,9,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
51,0,2,7511,18,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
22,1,1,1258,12,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
54,0,2,717,24,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
35,0,0,1549,9,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,300,D - High Risk
54,0,2,1597,24,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,300,D - High Risk
48,1,1,1795,18,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
24,1,2,4272,20,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,487,D - High Risk
35,0,2,976,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
24,1,0,7472,12,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,487,D - High Risk
24,0,2,9271,36,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
26,0,1,590,6,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
65,0,2,930,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
55,0,3,9283,42,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,487,D - High Risk
26,1,0,1778,15,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,300,D - High Risk
26,0,2,907,8,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,300,D - High Risk
28,0,1,484,6,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
24,0,2,9629,36,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
54,0,2,3051,48,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,395,D - High Risk
46,0,2,3931,48,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,486,D - High Risk
54,1,2,7432,36,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,487,D - High Risk
62,0,2,1338,6,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,300,D - High Risk
24,1,2,1554,6,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
43,0,3,15857,36,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,487,D - High Risk
26,0,2,1345,18,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
27,0,2,1101,12,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
24,0,2,3016,12,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,439,D - High Risk
41,0,2,2712,36,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,333,D - High Risk
47,0,1,731,8,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
35,0,3,3780,18,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,486,D - High Risk
30,0,2,1602,21,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
33,1,2,3966,18,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
36,0,2,4165,18,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,487,D - High Risk
47,0,2,8335,36,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
38,0,2,6681,48,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,487,D - High Risk
44,0,2,2375,24,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,300,D - High Risk
23,1,2,1216,18,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
29,0,2,11816,45,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,487,D - High Risk
42,1,2,5084,24,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,487,D - High Risk
25,1,1,2327,15,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,300,D - High Risk
48,0,2,1082,12,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
21,1,2,886,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
23,1,1,601,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
63,0,2,2957,24,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,387,D - High Risk
46,0,2,2611,24,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,317,D - High Risk
29,0,2,5179,36,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,487,D - High Risk
28,0,1,2993,21,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,435,D - High Risk
23,1,2,1943,18,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,300,D - High Risk
50,0,2,1559,24,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,300,D - High Risk
47,0,2,3422,18,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,479,D - High Risk
35,0,2,3976,21,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,487,D - High Risk
68,0,2,6761,18,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
28,0,2,1249,24,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
59,0,2,1364,9,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
57,0,1,709,12,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
33,0,2,2235,20,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
43,0,2,4042,24,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
35,0,2,1471,15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
32,0,1,1442,18,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
45,0,2,10875,36,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
33,0,2,1474,24,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
40,1,2,894,10,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,300,D - High Risk
28,0,2,3343,15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,478,D - High Risk
29,1,2,3959,15,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
26,0,2,3577,9,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,486,D - High Risk
27,0,2,5804,24,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
28,0,2,2169,18,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,300,D - High Risk
35,1,2,2439,24,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
32,0,1,4526,27,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,487,D - High Risk
25,0,1,2210,10,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
20,1,2,2221,15,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
27,1,2,2389,18,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
42,0,2,3331,12,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,475,D - High Risk
37,0,2,7409,36,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,487,D - High Risk
24,1,2,652,12,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
40,1,2,7678,36,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,487,D - High Risk
46,0,2,1343,6,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,300,D - High Risk
26,0,2,1382,24,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,300,D - High Risk
24,1,2,874,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,300,D - High Risk
29,0,1,3590,12,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,486,D - High Risk
40,1,2,1322,11,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,300,D - High Risk
36,0,3,1940,18,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
28,0,2,3595,36,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,485,D - High Risk
27,0,3,1422,9,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
36,0,2,6742,30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,487,D - High Risk
38,0,3,7814,24,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
48,0,2,9277,24,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
36,0,2,2181,30,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,300,D - High Risk
65,1,0,1098,18,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
43,0,2,4057,24,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,487,D - High Risk
53,1,2,795,12,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,300,D - High Risk
34,0,2,2825,24,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,384,D - High Risk
23,0,2,15672,48,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,487,D - High Risk
34,0,3,6614,36,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
40,0,2,7824,28,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
43,0,3,2442,27,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,300,D - High Risk
46,0,2,1829,15,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
38,0,1,2171,12,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
34,0,2,5800,36,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,487,D - High Risk
29,0,2,1169,18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
31,0,3,8947,36,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
28,1,3,2606,21,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,311,D - High Risk
35,1,2,1592,12,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
33,1,1,2186,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
42,0,2,4153,18,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,487,D - High Risk
43,0,2,2625,16,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,325,D - High Risk
44,0,2,3485,20,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,482,D - High Risk
42,0,2,10477,36,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
40,0,2,1386,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
36,0,3,1278,24,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
20,0,3,1107,12,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
24,0,1,3763,21,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,486,D - High Risk
27,0,2,3711,36,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,486,D - High Risk
46,1,1,3594,15,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,485,D - High Risk
33,1,1,3195,9,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,471,D - High Risk
34,1,2,4454,36,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,487,D - High Risk
25,1,1,4736,24,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,487,D - High Risk
25,1,2,2991,30,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,417,D - High Risk
28,0,2,2142,11,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,300,D - High Risk
31,0,2,3161,24,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,450,D - High Risk
32,1,3,18424,48,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,487,D - High Risk
32,0,2,2848,10,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,402,D - High Risk
68,0,3,14896,6,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
33,0,2,2359,24,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
39,0,3,3345,24,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,465,D - High Risk
28,1,2,1817,18,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
37,0,3,12749,48,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,487,D - High Risk
22,1,2,1366,9,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
30,0,2,2002,12,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,300,D - High Risk
55,0,2,6872,24,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,487,D - High Risk
46,0,2,697,12,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
21,1,2,1049,18,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
39,0,2,10297,48,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
58,0,2,1867,30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
43,0,1,1344,12,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
24,0,1,1747,24,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
22,1,2,1670,9,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
30,0,2,1224,9,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
42,0,2,522,12,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
23,1,2,1498,12,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
30,0,3,1919,30,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
28,1,1,745,9,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,300,D - High Risk
30,0,3,2063,6,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
42,0,2,6288,60,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,487,D - High Risk
46,0,3,6842,24,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
45,0,3,3527,12,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,483,D - High Risk
31,0,1,1546,10,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
31,0,2,929,24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
42,0,1,1455,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
46,1,2,1845,15,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
30,1,2,8358,48,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,487,D - High Risk
30,0,2,3349,24,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,476,D - High Risk
38,0,3,2859,12,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,387,D - High Risk
43,0,1,1533,18,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300,D - High Risk
31,0,2,3621,24,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,485,D - High Risk
40,0,0,3590,18,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,486,D - High Risk
24,0,2,2145,36,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,300,D - High Risk
28,1,2,4113,24,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,487,D - High Risk
26,1,3,10974,36,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,487,D - High Risk
29,1,2,1893,12,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
57,1,3,1231,24,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
49,0,1,3656,30,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,485,D - High Risk
37,0,1,1154,9,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
45,0,1,4006,28,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
30,0,2,3069,24,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,437,D - High Risk
30,0,2,1740,6,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
47,0,2,2353,21,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,300,D - High Risk
29,0,2,3556,15,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,485,D - High Risk
35,0,2,2397,24,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,300,D - High Risk
22,0,1,454,6,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,300,D - High Risk
26,1,2,1715,30,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
23,0,1,2520,27,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,325,D - High Risk
54,1,3,3568,15,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,481,D - High Risk
29,0,2,7166,42,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,487,D - High Risk
40,0,1,3939,11,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
22,0,2,1514,15,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,300,D - High Risk
43,0,1,7393,24,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,487,D - High Risk
29,1,0,1193,24,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,300,D - High Risk
36,0,2,7297,60,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,487,D - High Risk
33,1,2,2831,30,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,371,D - High Risk
57,1,1,1258,24,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,300,D - High Risk
64,1,2,753,6,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,300,D - High Risk
42,0,2,2427,18,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,300,D - High Risk
47,0,1,2538,24,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,311,D - High Risk
25,0,2,1264,15,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,300,D - High Risk
49,0,2,8386,30,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,487,D - High Risk
33,0,3,4844,48,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,487,D - High Risk
28,1,3,2923,21,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,398,D - High Risk
